timestamp,nodeid,light,anomaly
2353,39,165.6,False
2353,40,128.8,False
2353,43,32.2,False
2353,46,53.36,False
2353,47,596.16,False
2353,54,0.0201102,False
2354,9,1.38,False
2354,12,1.38,False
2354,13,5.06,False
2354,35,165.6,False
2354,39,172.96,False
2354,40,128.8,False
2354,42,10.12,False
2354,43,32.2,False
2354,44,4.6,False
2354,46,53.36,False
2354,48,79.12,False
2355,2,121.44,False
2355,3,41.4,False
2355,7,11.96,False
2355,9,1.38,False
2355,14,128.8,False
2355,39,172.96,False
2355,42,10.12,False
2355,44,4.6,False
2355,45,35.88,False
2355,46,53.36,False
2355,51,114.08,False
2356,2,121.44,False
2356,3,41.4,False
2356,7,11.96,False
2356,9,1.38,False
2356,34,82.8,False
2356,36,90.16,False
2356,46,53.36,False
2356,48,79.12,False
2356,49,104.88,False
2356,51,114.08,False
2356,54,0.46,False
2357,3,41.4,False
2357,7,11.96,False
2357,11,4.6,False
2357,13,5.06,False
2357,33,114.08,False
2357,47,596.16,False
2357,49,104.88,False
2357,51,114.08,False
2357,52,46.92,False
2358,4,68.08,False
2358,9,1.38,False
2358,11,4.6,False
2358,36,90.16,False
2358,38,209.76,False
2358,41,53.36,False
2358,45,35.88,False
2358,47,596.16,False
2358,51,114.08,False
2359,1,45.08,False
2359,9,1.38,False
2359,10,6.9,False
2359,12,1.38,False
2359,34,79.12,False
2359,36,90.16,False
2359,45,35.88,False
2359,46,53.36,False
2359,47,596.16,False
2359,48,79.12,False
2359,49,104.88,False
2359,51,114.08,False
2359,54,0.46,False
2360,2,114.08,False
2360,7,11.96,False
2360,11,4.6,False
2360,12,1.38,False
2360,33,114.08,False
2360,36,90.16,False
2360,38,209.76,False
2360,40,128.8,False
2360,47,596.16,False
2360,54,0.46,False
2361,2,114.08,False
2361,9,1.38,False
2361,10,6.9,False
2361,11,4.6,False
2361,31,158.24,False
2361,33,114.08,False
2361,44,4.6,False
2361,46,53.36,False
2361,47,596.16,False
2361,48,79.12,False
2362,1,45.08,False
2362,7,11.96,False
2362,9,1.38,False
2362,13,5.06,False
2362,40,128.8,False
2362,41,53.36,False
2362,45,35.88,False
2362,47,596.16,False
2362,49,104.88,False
2362,51,114.08,False
2363,2,114.08,False
2363,3,41.4,False
2363,6,16.56,False
2363,7,11.96,False
2363,9,1.38,False
2363,34,79.12,False
2363,39,165.6,False
2363,43,32.2,False
2363,44,4.6,False
2363,48,79.12,False
2363,49,104.88,False
2364,11,4.6,False
2364,43,32.2,False
2364,44,4.6,False
2364,45,35.88,False
2364,47,596.16,False
2364,48,79.12,False
2364,49,104.88,False
2364,51,114.08,False
2364,53,7.36,False
2365,1,45.08,False
2365,2,114.08,False
2365,3,39.56,False
2365,11,4.6,False
2365,13,5.06,False
2365,14,128.8,False
2365,30,121.44,False
2365,35,165.6,False
2365,41,53.36,False
2365,48,79.12,False
2365,51,114.08,False
2366,12,1.38,False
2366,34,79.12,False
2366,36,90.16,False
2366,38,209.76,False
2366,46,53.36,False
2366,48,79.12,False
2367,4,64.4,False
2367,6,12.88,False
2367,7,10.12,False
2367,9,1.38,False
2367,39,165.6,False
2367,43,32.2,False
2367,48,79.12,False
2368,1,43.24,False
2368,2,114.08,False
2368,4,64.4,False
2368,7,10.12,False
2368,9,1.38,False
2368,34,79.12,False
2368,35,165.6,False
2368,38,209.76,False
2368,40,128.8,False
2368,42,10.12,False
2368,44,4.6,False
2368,45,35.88,False
2368,49,104.88,False
2368,53,7.36,False
2369,4,64.4,False
2369,7,10.12,False
2369,12,1.38,False
2369,14,128.8,False
2369,38,209.76,False
2369,41,53.36,False
2369,47,596.16,False
2369,48,79.12,False
2369,49,104.88,False
2369,54,0.0201102,False
2370,6,12.88,False
2370,7,10.12,False
2370,11,3.22,False
2370,34,79.12,False
2370,36,90.16,False
2370,39,165.6,False
2370,43,32.2,False
2370,44,4.6,False
2370,45,35.88,False
2371,7,10.12,False
2371,10,6.44,False
2371,12,1.38,False
2371,38,209.76,False
2371,40,128.8,False
2371,47,596.16,False
2371,48,79.12,False
2371,49,104.88,False
2371,52,46.92,False
2371,53,7.36,False
2372,2,114.08,False
2372,4,64.4,False
2372,9,1.38,False
2372,12,1.38,False
2372,13,4.6,False
2372,38,209.76,False
2372,40,128.8,False
2372,44,4.6,False
2372,48,79.12,False
2372,49,104.88,False
2373,4,64.4,False
2373,12,1.38,False
2373,34,79.12,False
2373,37,235.52,False
2373,39,165.6,False
2373,41,53.36,False
2373,42,10.12,False
2373,46,53.36,False
2373,54,0.46,False
2374,2,114.08,False
2374,4,68.08,False
2374,7,10.12,False
2374,34,79.12,False
2374,37,235.52,False
2374,38,209.76,False
2374,43,32.2,False
2374,46,53.36,False
2374,51,114.08,False
2374,52,46.92,False
2374,54,0.0201102,False
2375,1,43.24,False
2375,10,6.44,False
2375,12,1.38,False
2375,13,4.6,False
2375,24,158.24,False
2375,33,114.08,False
2375,34,79.12,False
2375,38,209.76,False
2375,44,4.6,False
2375,46,53.36,False
2375,47,596.16,False
2375,48,79.12,False
2376,2,114.08,False
2376,4,68.08,False
2376,7,10.12,False
2376,35,165.6,False
2376,38,209.76,False
2376,40,128.8,False
2376,42,10.12,False
2376,43,32.2,False
2376,46,53.36,False
2376,47,596.16,False
2376,49,104.88,False
2376,51,114.08,False
2376,52,46.92,False
2376,53,7.36,False
2377,1,43.24,False
2377,2,114.08,False
2377,7,10.12,False
2377,13,4.6,False
2377,36,90.16,False
2377,38,209.76,False
2377,40,128.8,False
2377,43,32.2,False
2377,45,35.88,False
2377,46,53.36,False
2377,47,596.16,False
2377,48,79.12,False
2377,52,46.92,False
2377,54,0.46,False
2378,7,10.12,False
2378,9,1.38,False
2378,35,165.6,False
2378,38,209.76,False
2378,45,35.88,False
2378,46,53.36,False
2378,49,104.88,False
2378,51,114.08,False
2378,52,46.92,False
2379,2,114.08,False
2379,3,39.56,False
2379,7,10.12,False
2379,34,79.12,False
2379,38,209.76,False
2379,39,165.6,False
2379,40,128.8,False
2379,43,32.2,False
2379,48,79.12,False
2379,51,114.08,False
2380,7,10.12,False
2380,34,79.12,False
2380,38,209.76,False
2380,39,165.6,False
2380,40,128.8,False
2380,41,53.36,False
2380,42,10.12,False
2380,49,104.88,False
2381,2,114.08,False
2381,3,39.56,False
2381,7,10.12,False
2381,9,1.38,False
2381,12,1.38,False
2381,36,90.16,False
2381,37,235.52,False
2381,39,165.6,False
2381,41,53.36,False
2381,43,32.2,False
2382,2,114.08,False
2382,3,39.56,False
2382,4,68.08,False
2382,7,10.12,False
2382,9,1.38,False
2382,12,1.38,False
2382,36,90.16,False
2382,38,209.76,False
2382,41,53.36,False
2382,42,10.12,False
2382,44,4.6,False
2382,47,596.16,False
2383,7,10.12,False
2383,9,1.38,False
2383,13,5.06,False
2383,39,165.6,False
2383,46,53.36,False
2383,49,104.88,False
2383,52,46.92,False
2384,1,43.24,False
2384,7,10.12,False
2384,10,6.44,False
2384,11,3.22,False
2384,12,1.38,False
2384,34,79.12,False
2384,45,35.88,False
2384,48,79.12,False
2384,51,114.08,False
2384,52,46.92,False
2385,4,68.08,False
2385,7,10.12,False
2385,14,128.8,False
2385,37,235.52,False
2385,38,209.76,False
2385,39,165.6,False
2385,40,128.8,False
2385,42,10.12,False
2385,44,4.6,False
2385,45,35.88,False
2385,47,596.16,False
2385,48,79.12,False
2385,53,7.36,False
2386,2,114.08,False
2386,7,10.12,False
2386,9,1.38,False
2386,12,1.38,False
2386,13,5.06,False
2386,14,128.8,False
2386,36,90.16,False
2386,38,209.76,False
2386,42,10.12,False
2386,43,32.2,False
2386,44,4.6,False
2386,47,596.16,False
2386,48,79.12,False
2387,1,43.24,False
2387,2,114.08,False
2387,9,1.38,False
2387,10,6.44,False
2387,33,114.08,False
2387,35,165.6,False
2387,45,35.88,False
2387,46,53.36,False
2387,47,596.16,False
2387,51,114.08,False
2388,6,12.88,False
2388,7,10.12,False
2388,9,1.38,False
2388,10,6.44,False
2388,36,90.16,False
2388,40,128.8,False
2388,41,53.36,False
2388,42,10.12,False
2388,43,32.2,False
2388,46,53.36,False
2388,54,0.46,False
2389,7,10.12,False
2389,11,3.22,False
2389,36,90.16,False
2389,37,235.52,False
2389,41,53.36,False
2389,45,35.88,False
2389,48,79.12,False
2389,52,46.92,False
2389,54,0.46,False
2390,1,43.24,False
2390,6,12.88,False
2390,9,1.38,False
2390,34,79.12,False
2390,36,90.16,False
2390,37,235.52,False
2390,38,209.76,False
2390,40,128.8,False
2390,41,53.36,False
2390,43,32.2,False
2390,47,596.16,False
2390,48,79.12,False
2390,49,104.88,False
2390,54,0.46,False
2391,6,12.88,False
2391,9,1.38,False
2391,11,3.22,False
2391,33,114.08,False
2391,42,10.12,False
2391,46,53.36,False
2391,47,596.16,False
2391,48,79.12,False
2391,54,0.46,False
2392,1,43.24,False
2392,9,1.38,False
2392,10,6.44,False
2392,12,1.38,False
2392,35,165.6,False
2392,43,32.2,False
2392,44,4.6,False
2392,45,35.88,False
2392,47,596.16,False
2392,48,79.12,False
2392,51,114.08,False
2393,9,1.38,False
2393,10,6.44,False
2393,11,3.22,False
2393,34,79.12,False
2393,41,53.36,False
2393,43,32.2,False
2393,47,596.16,False
2393,48,79.12,False
2393,53,7.36,False
2393,54,0.46,False
2394,4,68.08,False
2394,7,10.12,False
2394,9,1.38,False
2394,11,3.22,False
2394,14,128.8,False
2394,34,79.12,False
2394,36,90.16,False
2394,39,165.6,False
2394,41,53.36,False
2394,43,32.2,False
2394,45,35.88,False
2394,47,596.16,False
2394,49,104.88,False
2394,51,114.08,False
2394,52,46.92,False
2395,1,43.24,False
2395,2,114.08,False
2395,7,10.12,False
2395,9,1.38,False
2395,36,90.16,False
2395,37,235.52,False
2395,42,10.12,False
2395,43,32.2,False
2395,44,4.6,False
2395,47,596.16,False
2395,48,79.12,False
2395,51,114.08,False
2395,54,0.46,False
2396,1,43.24,False
2396,2,114.08,False
2396,35,165.6,False
2396,37,235.52,False
2396,38,209.76,False
2396,41,53.36,False
2396,43,32.2,False
2396,44,4.6,False
2396,47,596.16,False
2396,49,104.88,False
2396,52,46.92,False
2396,53,7.36,False
2396,54,0.46,False
2397,3,39.56,False
2397,7,10.12,False
2397,11,3.22,False
2397,14,128.8,False
2397,37,235.52,False
2397,41,53.36,False
2397,43,32.2,False
2397,48,79.12,False
2397,49,104.88,False
2397,52,46.92,False
2397,53,7.36,False
2398,1,43.24,False
2398,2,114.08,False
2398,3,39.56,False
2398,7,10.12,False
2398,9,1.38,False
2398,13,4.6,False
2398,36,90.16,False
2398,39,165.6,False
2398,42,10.12,False
2398,48,79.12,False
2398,52,46.92,False
2398,53,7.36,False
2398,54,0.46,False
2399,2,114.08,False
2399,7,10.12,False
2399,9,1.38,False
2399,13,5.06,False
2399,33,114.08,False
2399,36,90.16,False
2399,37,235.52,False
2399,41,53.36,False
2399,42,10.12,False
2399,43,32.2,False
2399,46,53.36,False
2399,51,114.08,False
2399,54,0.46,False
2400,7,10.12,False
2400,36,90.16,False
2400,39,165.6,False
2400,40,128.8,False
2400,44,4.6,False
2400,46,53.36,False
2400,47,596.16,False
2400,51,114.08,False
2400,53,7.36,False
2401,1,43.24,False
2401,3,39.56,False
2401,6,12.88,False
2401,7,10.12,False
2401,34,79.12,False
2401,35,165.6,False
2401,37,235.52,False
2401,38,209.76,False
2401,43,32.2,False
2401,44,4.6,False
2401,47,596.16,False
2401,48,79.12,False
2401,49,104.88,False
2401,51,114.08,False
2402,1,43.24,False
2402,9,1.38,False
2402,12,1.38,False
2402,35,165.6,False
2402,40,128.8,False
2402,42,10.12,False
2402,46,53.36,False
2402,48,79.12,False
2402,49,104.88,False
2402,51,114.08,False
2402,52,46.92,False
2402,53,7.36,False
2403,2,114.08,False
2403,7,10.12,False
2403,9,1.38,False
2403,10,6.44,False
2403,11,3.22,False
2403,35,165.6,False
2403,38,209.76,False
2403,40,128.8,False
2403,41,53.36,False
2403,45,35.88,False
2403,47,596.16,False
2403,48,79.12,False
2404,2,114.08,False
2404,7,10.12,False
2404,42,10.12,False
2404,45,35.88,False
2404,46,53.36,False
2404,47,596.16,False
2404,48,79.12,False
2404,49,104.88,False
2405,1,43.24,False
2405,2,114.08,False
2405,3,39.56,False
2405,13,5.06,False
2405,35,165.6,False
2405,41,53.36,False
2405,45,35.88,False
2405,46,53.36,False
2405,47,596.16,False
2405,48,79.12,False
2405,51,114.08,False
2405,53,7.36,False
2406,7,10.12,False
2406,31,158.24,False
2406,36,90.16,False
2406,37,235.52,False
2406,38,209.76,False
2406,41,53.36,False
2406,42,10.12,False
2406,43,32.2,False
2406,46,53.36,False
2406,47,596.16,False
2406,48,79.12,False
2406,52,46.92,False
2406,54,0.46,False
2407,1,43.24,False
2407,3,39.56,False
2407,4,68.08,False
2407,6,12.88,False
2407,7,10.12,False
2407,9,1.38,False
2407,12,1.38,False
2407,42,10.12,False
2407,43,32.2,False
2407,47,596.16,False
2407,48,79.12,False
2407,51,114.08,False
2408,1,43.24,False
2408,7,10.12,False
2408,9,1.38,False
2408,11,3.22,False
2408,33,114.08,False
2408,34,79.12,False
2408,39,165.6,False
2408,40,128.8,False
2408,43,32.2,False
2408,47,596.16,False
2408,48,79.12,False
2408,51,114.08,False
2408,52,46.92,False
2409,7,10.12,False
2409,9,1.38,False
2409,11,3.22,False
2409,12,1.38,False
2409,14,128.8,False
2409,39,165.6,False
2409,44,4.6,False
2409,46,53.36,False
2409,47,596.16,False
2410,2,114.08,False
2410,3,39.56,False
2410,6,12.88,False
2410,7,10.12,False
2410,9,1.38,False
2410,36,90.16,False
2410,43,32.2,False
2410,45,35.88,False
2410,46,53.36,False
2410,47,596.16,False
2410,48,79.12,False
2410,52,46.92,False
2410,53,7.36,False
2411,1,43.24,False
2411,2,114.08,False
2411,7,10.12,False
2411,9,1.38,False
2411,11,3.22,False
2411,36,90.16,False
2411,38,209.76,False
2411,43,32.2,False
2411,44,4.6,False
2411,51,114.08,False
2411,52,46.92,False
2412,1,43.24,False
2412,7,10.12,False
2412,9,1.38,False
2412,36,90.16,False
2412,38,209.76,False
2412,40,128.8,False
2412,43,32.2,False
2412,45,35.88,False
2412,48,79.12,False
2412,49,104.88,False
2412,51,114.08,False
2413,2,114.08,False
2413,4,68.08,False
2413,9,1.38,False
2413,35,165.6,False
2413,39,172.96,False
2413,40,128.8,False
2413,47,596.16,False
2414,6,12.88,False
2414,37,235.52,False
2414,39,165.6,False
2414,40,128.8,False
2414,48,79.12,False
2414,53,7.36,False
2414,54,0.46,False
2415,2,114.08,False
2415,33,114.08,False
2415,34,79.12,False
2415,36,90.16,False
2415,38,209.76,False
2415,39,165.6,False
2415,40,128.8,False
2415,41,53.36,False
2415,42,10.12,False
2415,45,35.88,False
2415,47,596.16,False
2415,53,7.36,False
2416,2,114.08,False
2416,7,10.12,False
2416,9,1.38,False
2416,10,6.44,False
2416,13,5.06,False
2416,36,90.16,False
2416,40,128.8,False
2416,43,32.2,False
2416,44,4.6,False
2416,47,596.16,False
2416,48,79.12,False
2416,51,114.08,False
2416,53,7.36,False
2417,2,114.08,False
2417,3,39.56,False
2417,9,1.38,False
2417,13,5.06,False
2417,43,32.2,False
2417,44,4.6,False
2417,49,104.88,False
2418,9,1.38,False
2418,12,1.38,False
2418,35,165.6,False
2418,37,235.52,False
2418,43,32.2,False
2418,46,53.36,False
2418,47,596.16,False
2418,52,46.92,False
2418,53,7.36,False
2419,1,43.24,False
2419,3,39.56,False
2419,7,10.12,False
2419,12,1.38,False
2419,30,121.44,False
2419,33,114.08,False
2419,38,209.76,False
2419,41,53.36,False
2419,43,32.2,False
2419,44,4.6,False
2419,48,79.12,False
2419,54,0.46,False
2420,33,114.08,False
2420,36,90.16,False
2420,40,128.8,False
2420,41,53.36,False
2420,43,32.2,False
2420,44,4.6,False
2420,47,596.16,False
2420,48,79.12,False
2421,2,114.08,False
2421,7,10.12,False
2421,35,165.6,False
2421,39,165.6,False
2421,43,32.2,False
2421,44,4.6,False
2421,46,53.36,False
2421,47,596.16,False
2421,49,104.88,False
2422,2,114.08,False
2422,7,10.12,False
2422,9,1.38,False
2422,12,1.38,False
2422,33,114.08,False
2422,34,79.12,False
2422,38,209.76,False
2422,45,35.88,False
2422,47,596.16,False
2422,48,79.12,False
2422,49,104.88,False
2422,52,46.92,False
2422,53,7.36,False
2422,54,0.46,False
2423,1,43.24,False
2423,3,39.56,False
2423,6,12.88,False
2423,9,1.38,False
2423,34,79.12,False
2423,38,209.76,False
2423,43,32.2,False
2423,44,4.6,False
2423,45,35.88,False
2423,46,53.36,False
2423,47,596.16,False
2423,48,79.12,False
2423,49,104.88,False
2423,53,7.36,False
2424,1,43.24,False
2424,2,114.08,False
2424,3,39.56,False
2424,34,79.12,False
2424,35,165.6,False
2424,45,35.88,False
2424,47,596.16,False
2424,48,79.12,False
2425,2,114.08,False
2425,3,39.56,False
2425,7,10.12,False
2425,9,1.38,False
2425,38,209.76,False
2425,39,165.6,False
2425,40,128.8,False
2425,43,32.2,False
2425,45,35.88,False
2425,47,596.16,False
2425,53,7.36,False
2426,1,43.24,False
2426,7,10.12,False
2426,9,1.38,False
2426,33,114.08,False
2426,37,235.52,False
2426,38,209.76,False
2426,39,165.6,False
2426,40,128.8,False
2426,42,10.12,False
2426,43,32.2,False
2426,44,4.6,False
2426,45,35.88,False
2426,47,596.16,False
2426,48,79.12,False
2426,49,104.88,False
2427,7,10.12,False
2427,9,1.38,False
2427,36,90.16,False
2427,43,32.2,False
2427,44,4.6,False
2427,45,35.88,False
2427,47,596.16,False
2427,48,79.12,False
2427,54,0.46,False
2428,3,39.56,False
2428,7,10.12,False
2428,11,3.22,False
2428,33,114.08,False
2428,38,209.76,False
2428,41,53.36,False
2428,45,35.88,False
2428,46,53.36,False
2428,47,596.16,False
2428,48,79.12,False
2429,2,114.08,False
2429,3,39.56,False
2429,4,68.08,False
2429,6,12.88,False
2429,34,79.12,False
2429,36,90.16,False
2429,37,235.52,False
2429,45,35.88,False
2429,47,596.16,False
2429,48,79.12,False
2429,52,46.92,False
2430,1,43.24,False
2430,7,10.12,False
2430,36,90.16,False
2430,37,235.52,False
2430,38,209.76,False
2430,39,165.6,False
2430,40,128.8,False
2430,44,4.6,False
2430,45,35.88,False
2430,47,596.16,False
2430,48,79.12,False
2430,51,114.08,False
2430,52,46.92,False
2431,4,68.08,False
2431,9,1.38,False
2431,13,4.6,False
2431,34,79.12,False
2431,37,235.52,False
2431,38,209.76,False
2431,43,32.2,False
2431,47,596.16,False
2431,48,79.12,False
2431,52,46.92,False
2431,54,0.46,False
2432,2,114.08,False
2432,10,6.44,False
2432,14,128.8,False
2432,42,10.12,False
2432,48,79.12,False
2433,1,43.24,False
2433,3,39.56,False
2433,7,10.12,False
2433,9,1.38,False
2433,11,3.22,False
2433,12,1.38,False
2433,13,4.6,False
2433,14,128.8,False
2433,36,90.16,False
2433,45,35.88,False
2433,46,53.36,False
2433,47,596.16,False
2433,48,79.12,False
2433,52,46.92,False
2433,53,7.36,False
2434,1,43.24,False
2434,2,114.08,False
2434,7,10.12,False
2434,9,1.38,False
2434,12,1.38,False
2434,13,4.6,False
2434,30,121.44,False
2434,35,165.6,False
2434,38,209.76,False
2434,44,4.6,False
2434,46,53.36,False
2434,48,79.12,False
2434,52,46.92,False
2435,1,43.24,False
2435,3,39.56,False
2435,6,12.88,False
2435,9,1.38,False
2435,33,114.08,False
2435,35,165.6,False
2435,39,165.6,False
2435,42,10.12,False
2435,44,4.6,False
2435,45,35.88,False
2435,47,596.16,False
2435,53,7.36,False
2436,3,39.56,False
2436,4,68.08,False
2436,7,10.12,False
2436,9,1.38,False
2436,10,6.44,False
2436,35,165.6,False
2436,43,32.2,False
2436,45,35.88,False
2436,46,53.36,False
2436,47,596.16,False
2436,51,114.08,False
2436,53,7.36,False
2437,3,39.56,False
2437,35,165.6,False
2437,40,128.8,False
2437,45,35.88,False
2438,9,1.38,False
2438,10,6.44,False
2438,12,1.38,False
2438,13,4.6,False
2438,33,114.08,False
2438,38,209.76,False
2438,42,10.12,False
2438,43,32.2,False
2438,45,35.88,False
2438,47,596.16,False
2438,51,114.08,False
2439,3,39.56,False
2439,9,1.38,False
2439,13,5.06,False
2439,33,114.08,False
2439,40,128.8,False
2439,43,32.2,False
2439,45,35.88,False
2439,46,53.36,False
2439,47,596.16,False
2439,48,79.12,False
2440,1,43.24,False
2440,9,1.38,False
2440,34,79.12,False
2440,38,209.76,False
2440,39,165.6,False
2440,43,32.2,False
2440,44,4.6,False
2440,47,596.16,False
2440,48,79.12,False
2440,51,114.08,False
2441,3,39.56,False
2441,7,10.12,False
2441,9,1.38,False
2441,13,5.06,False
2441,25,101.2,False
2441,34,79.12,False
2441,38,209.76,False
2441,41,53.36,False
2441,47,596.16,False
2441,48,79.12,False
2441,53,7.36,False
2442,2,114.08,False
2442,6,12.88,False
2442,7,10.12,False
2442,11,3.22,False
2442,30,121.44,False
2442,33,114.08,False
2442,37,235.52,False
2442,39,165.6,False
2442,45,35.88,False
2442,46,53.36,False
2442,47,596.16,False
2442,51,114.08,False
2443,6,12.88,False
2443,7,10.12,False
2443,13,5.06,False
2443,33,114.08,False
2443,37,235.52,False
2443,38,209.76,False
2443,40,128.8,False
2443,46,53.36,False
2443,54,0.46,False
2444,1,43.24,False
2444,3,39.56,False
2444,4,68.08,False
2444,11,3.22,False
2444,33,114.08,False
2444,36,90.16,False
2444,37,235.52,False
2444,38,209.76,False
2444,40,128.8,False
2444,42,10.12,False
2444,44,4.6,False
2444,46,53.36,False
2444,48,79.12,False
2445,3,39.56,False
2445,4,68.08,False
2445,7,10.12,False
2445,13,5.06,False
2445,33,114.08,False
2445,38,209.76,False
2445,41,53.36,False
2445,42,10.12,False
2445,43,32.2,False
2445,45,35.88,False
2445,46,53.36,False
2445,51,114.08,False
2445,53,7.36,False
2446,7,10.12,False
2446,33,114.08,False
2446,34,79.12,False
2446,35,165.6,False
2446,36,90.16,False
2446,38,209.76,False
2446,46,53.36,False
2446,49,104.88,False
2446,53,7.36,False
2446,54,0.46,False
2447,7,10.12,False
2447,13,5.06,False
2447,34,79.12,False
2447,37,235.52,False
2447,39,172.96,False
2447,45,35.88,False
2447,51,114.08,False
2447,52,46.92,False
2447,54,0.46,False
2448,7,10.12,False
2448,33,114.08,False
2448,36,90.16,False
2448,37,235.52,False
2448,38,209.76,False
2448,44,4.6,False
2448,46,53.36,False
2448,48,79.12,False
2449,2,114.08,False
2449,3,39.56,False
2449,7,10.12,False
2449,14,128.8,False
2449,31,158.24,False
2449,35,165.6,False
2449,38,209.76,False
2449,41,53.36,False
2449,42,10.12,False
2449,43,32.2,False
2449,44,4.6,False
2449,45,35.88,False
2449,46,53.36,False
2449,54,0.46,False
2450,1,43.24,False
2450,3,39.56,False
2450,13,5.06,False
2450,33,114.08,False
2450,37,235.52,False
2450,39,172.96,False
2450,40,128.8,False
2450,41,53.36,False
2450,42,10.12,False
2450,44,4.6,False
2450,47,596.16,False
2450,48,79.12,False
2450,54,0.46,False
2451,3,39.56,False
2451,7,10.12,False
2451,37,235.52,False
2451,39,172.96,False
2451,41,53.36,False
2451,45,35.88,False
2451,46,53.36,False
2451,47,596.16,False
2451,51,114.08,False
2451,54,0.46,False
2452,7,10.12,False
2452,40,128.8,False
2452,42,10.12,False
2452,45,35.88,False
2452,46,53.36,False
2452,47,596.16,False
2452,48,79.12,False
2452,51,114.08,False
2453,2,114.08,False
2453,7,10.12,False
2453,9,1.38,False
2453,12,1.38,False
2453,13,5.06,False
2453,35,165.6,False
2453,40,128.8,False
2453,41,53.36,False
2453,42,10.12,False
2453,49,104.88,False
2453,52,46.92,False
2454,2,114.08,False
2454,3,39.56,False
2454,7,10.12,False
2454,9,1.38,False
2454,37,235.52,False
2454,39,172.96,False
2454,42,10.12,False
2454,43,32.2,False
2454,47,596.16,False
2455,1,43.24,False
2455,6,12.88,False
2455,9,1.38,False
2455,11,3.22,False
2455,34,82.8,False
2455,35,165.6,False
2455,40,128.8,False
2455,44,4.6,False
2455,48,79.12,False
2455,52,46.92,False
2455,53,7.36,False
2456,6,12.88,False
2456,7,10.12,False
2456,13,5.06,False
2456,34,79.12,False
2456,44,4.6,False
2456,45,35.88,False
2456,46,53.36,False
2456,47,596.16,False
2456,49,104.88,False
2456,52,46.92,False
2456,54,0.46,False
2457,1,43.24,False
2457,3,39.56,False
2457,9,1.38,False
2457,11,3.22,False
2457,12,1.38,False
2457,13,5.06,False
2457,35,165.6,False
2457,36,90.16,False
2457,38,209.76,False
2457,40,128.8,False
2457,53,7.36,False
2458,2,114.08,False
2458,9,1.38,False
2458,10,6.44,False
2458,13,5.06,False
2458,36,90.16,False
2458,42,10.12,False
2458,43,32.2,False
2458,44,4.6,False
2458,45,35.88,False
2458,47,596.16,False
2458,48,79.12,False
2459,1,43.24,False
2459,6,12.88,False
2459,7,10.12,False
2459,9,1.38,False
2459,33,114.08,False
2459,35,165.6,False
2459,43,32.2,False
2459,44,4.6,False
2459,45,35.88,False
2459,46,53.36,False
2459,47,596.16,False
2460,1,43.24,False
2460,3,39.56,False
2460,7,10.12,False
2460,13,5.06,False
2460,33,114.08,False
2460,34,79.12,False
2460,37,235.52,False
2460,38,209.76,False
2460,40,128.8,False
2460,41,53.36,False
2460,42,10.12,False
2460,43,32.2,False
2460,47,596.16,False
2460,48,79.12,False
2460,49,104.88,False
2460,51,114.08,False
2460,53,7.36,False
2461,7,10.12,False
2461,13,5.06,False
2461,35,165.6,False
2461,36,90.16,False
2461,38,209.76,False
2461,45,35.88,False
2461,46,53.36,False
2461,47,596.16,False
2461,51,114.08,False
2462,9,1.38,False
2462,11,3.22,False
2462,34,79.12,False
2462,37,235.52,False
2462,40,128.8,False
2462,42,10.12,False
2462,51,114.08,False
2462,52,46.92,False
2463,2,114.08,False
2463,4,68.08,False
2463,13,5.06,False
2463,33,114.08,False
2463,35,165.6,False
2463,36,90.16,False
2463,42,10.12,False
2463,44,4.6,False
2463,45,35.88,False
2463,46,53.36,False
2463,47,596.16,False
2463,48,79.12,False
2464,1,43.24,False
2464,2,114.08,False
2464,3,39.56,False
2464,7,10.12,False
2464,11,3.22,False
2464,34,82.8,False
2464,36,90.16,False
2464,40,128.8,False
2464,41,53.36,False
2464,45,35.88,False
2464,46,53.36,False
2464,47,596.16,False
2464,53,7.36,False
2464,54,0.46,False
2465,33,114.08,False
2465,34,82.8,False
2465,36,90.16,False
2465,40,128.8,False
2465,41,53.36,False
2465,42,10.12,False
2465,44,4.6,False
2465,46,53.36,False
2465,48,79.12,False
2465,51,114.08,False
2465,54,0.46,False
2466,2,114.08,False
2466,36,90.16,False
2466,37,235.52,False
2466,40,128.8,False
2466,41,53.36,False
2466,46,53.36,False
2466,47,596.16,False
2466,49,104.88,False
2466,53,7.36,False
2467,3,39.56,False
2467,9,1.38,False
2467,10,6.44,False
2467,12,1.38,False
2467,13,5.06,False
2467,36,90.16,False
2467,38,209.76,False
2467,39,172.96,False
2467,40,128.8,False
2467,44,4.6,False
2467,45,35.88,False
2467,47,596.16,False
2468,1,43.24,False
2468,10,6.44,False
2468,34,79.12,False
2468,40,128.8,False
2468,43,32.2,False
2468,44,4.6,False
2468,45,35.88,False
2468,47,596.16,False
2468,48,79.12,False
2468,53,7.36,False
2469,1,43.24,False
2469,2,114.08,False
2469,3,39.56,False
2469,4,68.08,False
2469,6,12.88,False
2469,9,1.38,False
2469,13,5.06,False
2469,39,165.6,False
2469,40,128.8,False
2469,43,32.2,False
2469,47,596.16,False
2469,48,79.12,False
2469,51,114.08,False
2469,54,0.46,False
2470,3,39.56,False
2470,6,12.88,False
2470,12,1.38,False
2470,33,114.08,False
2470,35,165.6,False
2470,36,90.16,False
2470,39,172.96,False
