timestamp,nodeid,temperature_anomaly,humidity_anomaly,voltage_anomaly
2075,11,0,0,0
2075,16,1,0,0
2075,22,0,0,0
2075,35,0,0,0
2075,36,0,0,0
2075,41,0,0,0
2075,42,0,0,0
2075,43,0,0,0
2075,45,0,0,0
2075,47,0,0,0
2075,51,0,0,0
2076,3,0,0,0
2076,6,0,0,0
2076,10,0,0,0
2076,13,0,0,0
2076,16,1,0,0
2076,28,0,0,0
2076,34,0,0,0
2076,38,0,0,0
2076,42,0,0,0
2076,43,0,0,0
2076,44,0,0,0
2076,46,0,0,0
2076,47,0,0,0
2076,52,0,0,0
2077,3,0,0,0
2077,4,0,0,0
2077,9,0,0,0
2077,13,0,0,0
2077,33,0,0,0
2077,34,0,0,0
2077,39,0,0,0
2077,44,0,0,0
2077,45,0,0,0
2077,46,0,0,0
2077,47,0,0,0
2077,51,0,0,0
2078,1,0,0,0
2078,2,0,0,0
2078,3,0,0,0
2078,10,0,0,0
2078,13,0,0,0
2078,17,1,1,0
2078,28,0,0,0
2078,40,0,0,0
2078,45,0,0,0
2078,48,0,0,0
2079,1,0,0,0
2079,2,0,0,0
2079,3,0,0,0
2079,4,0,0,0
2079,9,0,0,0
2079,31,0,0,0
2079,40,0,0,0
2079,43,0,0,0
2079,44,0,0,0
2079,46,0,0,0
2079,48,0,0,0
2079,53,0,0,0
2080,2,0,0,0
2080,4,0,0,0
2080,6,0,0,0
2080,9,0,0,0
2080,10,0,0,0
2080,36,0,0,0
2080,38,0,0,0
2080,47,0,0,0
2080,48,0,0,0
2080,51,0,0,0
2080,53,0,0,0
2081,3,0,0,0
2081,9,0,0,0
2081,21,0,0,0
2081,35,0,0,0
2081,41,0,0,0
2081,42,0,0,0
2081,47,0,0,0
2081,51,0,0,0
2081,52,0,0,0
2081,53,0,0,0
2082,3,0,0,0
2082,9,0,0,0
2082,19,0,0,0
2082,38,0,0,0
2082,42,0,0,0
2082,48,0,0,0
2082,49,0,0,0
2082,52,0,0,0
2082,54,0,0,0
2083,2,0,0,0
2083,3,0,0,0
2083,9,0,0,0
2083,11,0,0,0
2083,13,0,0,0
2083,28,0,0,0
2083,33,0,0,0
2083,35,0,0,0
2083,38,0,0,0
2083,42,0,0,0
2083,43,0,0,0
2083,45,0,0,0
2083,46,0,0,0
2083,48,0,0,0
2084,1,0,0,0
2084,3,0,0,0
2084,4,0,0,0
2084,11,0,0,0
2084,13,0,0,0
2084,35,0,0,0
2084,38,0,0,0
2084,40,0,0,0
2084,41,0,0,0
2084,42,0,0,0
2084,45,0,0,0
2085,4,0,0,0
2085,10,0,0,0
2085,14,0,0,0
2085,16,1,0,0
2085,19,0,0,0
2085,44,0,0,0
2085,45,0,0,0
2085,48,0,0,0
2085,51,0,0,0
2086,2,0,0,0
2086,7,0,0,0
2086,11,0,0,0
2086,21,0,0,0
2086,22,0,0,0
2086,24,0,0,0
2086,38,0,0,0
2086,45,0,0,0
2086,48,0,0,0
2086,51,0,0,0
2087,7,0,0,0
2087,11,0,0,0
2087,21,0,0,0
2087,22,0,0,0
2087,34,0,0,0
2087,42,0,0,0
2087,43,0,0,0
2087,44,0,0,0
2088,3,0,0,0
2088,7,0,0,0
2088,11,0,0,0
2088,16,1,0,0
2088,22,0,0,0
2088,23,0,0,0
2088,27,0,0,0
2088,36,0,0,0
2088,38,0,0,0
2088,40,0,0,0
2088,41,0,0,0
2088,47,0,0,0
2088,48,0,0,0
2089,2,0,0,0
2089,6,0,0,0
2089,9,0,0,0
2089,10,0,0,0
2089,13,0,0,0
2089,16,1,0,0
2089,17,1,1,0
2089,22,0,0,0
2089,23,0,0,0
2089,35,0,0,0
2089,41,0,0,0
2089,43,0,0,0
2089,48,0,0,0
2089,52,0,0,0
2090,2,0,0,0
2090,6,0,0,0
2090,7,0,0,0
2090,10,0,0,0
2090,11,0,0,0
2090,13,0,0,0
2090,16,1,0,0
2090,21,0,0,0
2090,35,0,0,0
2090,40,0,0,0
2090,43,0,0,0
2090,46,0,0,0
2090,47,0,0,0
2090,48,0,0,0
2090,52,0,0,0
2090,54,0,0,0
2091,6,0,0,0
2091,7,0,0,0
2091,9,0,0,0
2091,10,0,0,0
2091,17,1,1,0
2091,23,0,0,0
2091,33,0,0,0
2091,37,0,0,0
2091,38,0,0,0
2091,39,0,0,0
2091,41,0,0,0
2091,44,0,0,0
2091,45,0,0,0
2091,47,0,0,0
2091,51,0,0,0
2092,11,0,0,0
2092,12,0,0,0
2092,16,1,0,0
2092,22,0,0,0
2092,27,0,0,0
2092,38,0,0,0
2092,40,0,0,0
2092,51,0,0,0
2093,6,0,0,0
2093,14,0,0,0
2093,16,1,0,0
2093,35,0,0,0
2093,37,0,0,0
2093,38,0,0,0
2093,41,0,0,0
2093,45,0,0,0
2093,47,0,0,0
2093,48,0,0,0
2093,51,0,0,0
2094,3,0,0,0
2094,4,0,0,0
2094,10,0,0,0
2094,11,0,0,0
2094,23,0,0,0
2094,24,0,0,0
2094,35,0,0,0
2094,38,0,0,0
2094,39,0,0,0
2094,41,0,0,0
2094,42,0,0,0
2094,48,0,0,0
2094,51,0,0,0
2095,3,0,0,0
2095,39,0,0,0
2095,43,0,0,0
2095,51,0,0,0
2095,52,0,0,0
2095,54,0,0,0
2096,2,0,0,0
2096,6,0,0,0
2096,10,0,0,0
2096,11,0,0,0
2096,38,0,0,0
2096,40,0,0,0
2096,41,0,0,0
2096,43,0,0,0
2097,1,0,0,0
2097,4,0,0,0
2097,7,0,0,0
2097,9,0,0,0
2097,17,1,1,0
2097,33,0,0,0
2097,44,0,0,0
2097,47,0,0,0
2097,48,0,0,0
2097,49,0,0,0
2098,1,0,0,0
2098,3,0,0,0
2098,9,0,0,0
2098,11,0,0,0
2098,38,0,0,0
2098,43,0,0,0
2098,45,0,0,0
2098,48,0,0,0
2099,1,0,0,0
2099,4,0,0,0
2099,6,0,0,0
2099,7,0,0,0
2099,10,0,0,0
2099,33,0,0,0
2099,34,0,0,0
2099,35,0,0,0
2099,36,0,0,0
2099,38,0,0,0
2099,40,0,0,0
2099,41,0,0,0
2099,43,0,0,0
2099,44,0,0,0
2099,45,0,0,0
2099,48,0,0,0
2100,1,0,0,0
2100,33,0,0,0
2100,35,0,0,0
2100,36,0,0,0
2100,38,0,0,0
2100,44,0,0,0
2100,46,0,0,0
2100,52,0,0,0
2101,6,0,0,0
2101,36,0,0,0
2101,40,0,0,0
2101,43,0,0,0
2101,46,0,0,0
2101,47,0,0,0
2101,48,0,0,0
2101,49,0,0,0
2101,52,0,0,0
2101,53,0,0,0
2102,1,0,0,0
2102,3,0,0,0
2102,4,0,0,0
2102,9,0,0,0
2102,33,0,0,0
2102,35,0,0,0
2102,38,0,0,0
2102,40,0,0,0
2102,41,0,0,0
2102,43,0,0,0
2102,44,0,0,0
2102,47,0,0,0
2102,48,0,0,0
2102,49,0,0,0
2102,52,0,0,0
2103,7,0,0,0
2103,10,0,0,0
2103,33,0,0,0
2103,35,0,0,0
2103,40,0,0,0
2103,41,0,0,0
2103,43,0,0,0
2103,48,0,0,0
2103,54,0,0,0
2104,1,0,0,0
2104,2,0,0,0
2104,3,0,0,0
2104,16,1,0,0
2104,24,0,0,0
2104,40,0,0,0
2104,42,0,0,0
2104,45,0,0,0
2104,47,0,0,0
2104,48,0,0,0
2104,49,0,0,0
2104,52,0,0,0
2104,54,0,0,0
2105,2,0,0,0
2105,4,0,0,0
2105,9,0,0,0
2105,11,0,0,0
2105,31,0,0,0
2105,33,0,0,0
2105,35,0,0,0
2105,39,0,0,0
2105,41,0,0,0
2105,44,0,0,0
2105,45,0,0,0
2105,49,0,0,0
2105,51,0,0,0
2106,1,0,0,0
2106,2,0,0,0
2106,3,0,0,0
2106,7,0,0,0
2106,34,0,0,0
2106,35,0,0,0
2106,36,0,0,0
2106,37,0,0,0
2106,38,0,0,0
2106,39,0,0,0
2106,42,0,0,0
2106,44,0,0,0
2106,46,0,0,0
2106,47,0,0,0
2107,1,0,0,0
2107,9,0,0,0
2107,10,0,0,0
2107,14,0,0,0
2107,16,1,0,0
2107,23,0,0,0
2107,28,0,0,0
2107,35,0,0,0
2107,38,0,0,0
2107,40,0,0,0
2107,43,0,0,0
2107,44,0,0,0
2107,45,0,0,0
2107,47,0,0,0
2107,52,0,0,0
2107,54,0,0,0
2108,2,0,0,0
2108,4,0,0,0
2108,7,0,0,0
2108,9,0,0,0
2108,12,0,0,0
2108,13,0,0,0
2108,33,0,0,0
2108,34,0,0,0
2108,35,0,0,0
2108,40,0,0,0
2108,43,0,0,0
2108,46,0,0,0
2108,48,0,0,0
2108,51,0,0,0
2108,53,0,0,0
2108,54,0,0,0
2109,1,0,0,0
2109,2,0,0,0
2109,3,0,0,0
2109,9,0,0,0
2109,11,0,0,0
2109,14,0,0,0
2109,35,0,0,0
2109,38,0,0,0
2109,39,0,0,0
2109,41,0,0,0
2109,45,0,0,0
2109,47,0,0,0
2110,1,0,0,0
2110,2,0,0,0
2110,3,0,0,0
2110,6,0,0,0
2110,7,0,0,0
2110,9,0,0,0
2110,34,0,0,0
2110,38,0,0,0
2110,40,0,0,0
2110,43,0,0,0
2110,45,0,0,0
2110,46,0,0,0
2110,47,0,0,0
2110,48,0,0,0
2110,51,0,0,0
2111,4,0,0,0
2111,6,0,0,0
2111,7,0,0,0
2111,9,0,0,0
2111,13,0,0,0
2111,33,0,0,0
2111,36,0,0,0
2111,39,0,0,0
2111,45,0,0,0
2111,47,0,0,0
2111,51,0,0,0
2112,1,0,0,0
2112,2,0,0,0
2112,3,0,0,0
2112,6,0,0,0
2112,11,0,0,0
2112,14,0,0,0
2112,16,1,0,0
2112,17,1,1,0
2112,19,0,0,0
2112,21,0,0,0
2112,34,0,0,0
2112,39,0,1,1
2112,42,0,0,0
2112,44,0,0,0
2112,53,0,0,0
2112,54,0,0,0
2113,2,0,0,0
2113,4,0,0,0
2113,7,0,0,0
2113,16,1,0,0
2113,33,0,0,0
2113,37,0,0,0
2113,40,0,0,0
2113,44,0,0,0
2113,47,0,0,0
2113,48,0,0,0
2114,1,0,0,0
2114,9,0,0,0
2114,12,0,0,0
2114,13,0,0,0
2114,16,1,0,0
2114,37,0,0,0
2114,42,0,0,0
2114,45,0,0,0
2114,47,0,0,0
2114,49,0,0,0
2114,52,0,0,0
2115,2,0,0,0
2115,7,0,0,0
2115,9,0,0,0
2115,36,0,0,0
2115,38,0,0,0
2115,42,0,0,0
2115,44,0,0,0
2115,45,0,0,0
2115,46,0,0,0
2115,47,0,0,0
2115,53,0,0,0
2115,54,0,0,0
2116,6,0,0,0
2116,7,0,0,0
2116,9,0,0,0
2116,14,0,0,0
2116,17,1,1,0
2116,33,0,0,0
2116,36,0,0,0
2116,38,0,0,0
2116,42,0,0,0
2116,43,0,0,0
2116,45,0,0,0
2116,46,0,0,0
2116,47,0,0,0
2117,1,0,0,0
2117,3,0,0,0
2117,7,0,0,0
2117,12,0,0,0
2117,21,0,0,0
2117,22,0,0,0
2117,24,0,0,0
2117,38,0,0,0
2117,45,0,0,0
2117,51,0,0,0
2118,1,0,0,0
2118,27,0,0,0
2118,42,0,0,0
2118,44,0,0,0
2118,47,0,0,0
2118,48,0,0,0
2119,1,0,0,0
2119,6,0,0,0
2119,35,0,0,0
2119,36,0,0,0
2119,40,0,0,0
2119,45,0,0,0
2120,3,0,0,0
2120,6,0,0,0
2120,7,0,0,0
2120,11,0,0,0
2120,16,1,0,0
2120,17,1,1,0
2120,21,0,0,0
2120,22,0,0,0
2120,36,0,0,0
2120,38,0,0,0
2120,46,0,0,0
2121,1,0,0,0
2121,6,0,0,0
2121,10,0,0,0
2121,16,1,0,0
2121,17,1,1,0
2121,21,0,0,0
2121,23,0,0,0
2121,40,0,0,0
2121,41,0,0,0
2121,42,0,0,0
2121,45,0,0,0
2121,48,0,0,0
2121,54,0,0,0
2122,1,0,0,0
2122,6,0,0,0
2122,19,0,0,0
2122,21,0,0,0
2122,23,0,0,0
2122,27,0,0,0
2122,33,0,0,0
2122,35,0,0,0
2122,37,0,0,0
2122,38,0,0,0
2122,43,0,0,0
2122,47,0,0,0
2123,2,0,0,0
2123,27,0,0,0
2123,34,0,0,0
2123,38,0,0,0
2123,40,0,0,0
2123,43,0,0,0
2123,49,0,0,0
2123,51,0,0,0
2124,4,0,0,0
2124,6,0,0,0
2124,17,1,1,0
2124,33,0,0,0
2124,40,0,0,0
2124,41,0,0,0
2124,42,0,0,0
2124,43,0,0,0
2124,47,0,0,0
2124,54,0,0,0
2125,1,0,0,0
2125,6,0,0,0
2125,7,0,0,0
2125,9,0,0,0
2125,11,0,0,0
2125,12,0,0,0
2125,22,0,0,0
2125,23,0,0,0
2125,24,0,0,0
2125,38,0,0,0
2125,41,0,0,0
2125,42,0,0,0
2126,1,0,0,0
2126,2,0,0,0
2126,3,0,0,0
2126,4,0,0,0
2126,9,0,0,0
2126,10,0,0,0
2126,16,1,0,0
2126,23,0,0,0
2126,40,0,0,0
2126,42,0,0,0
2126,43,0,0,0
2126,44,0,0,0
2126,45,0,0,0
2126,47,0,0,0
2126,49,0,0,0
2126,51,0,0,0
2127,2,0,0,0
2127,9,0,0,0
2127,10,0,0,0
2127,19,0,0,0
2127,24,0,0,0
2127,34,0,0,0
2127,35,0,0,0
2127,46,0,0,0
2127,48,0,0,0
2127,53,0,0,0
2128,2,0,0,0
2128,6,0,0,0
2128,7,0,0,0
2128,9,0,0,0
2128,16,1,0,0
2128,17,1,1,0
2128,22,0,0,0
2128,25,0,0,0
2128,34,0,0,0
2128,42,0,0,0
2128,44,0,0,0
2128,45,0,0,0
2128,47,0,0,0
2128,48,0,0,0
2128,51,0,0,0
2128,53,0,0,0
2128,54,0,0,0
2129,2,0,0,0
2129,3,0,0,0
2129,4,0,0,0
2129,35,0,0,0
2129,36,0,0,0
2129,39,0,0,0
2129,40,0,0,0
2129,52,0,0,0
2129,53,0,0,0
2130,9,0,0,0
2130,13,0,0,0
2130,33,0,0,0
2130,35,0,0,0
2130,42,0,0,0
2130,43,0,0,0
2130,44,0,0,0
2130,45,0,0,0
2130,52,0,0,0
2131,3,0,0,0
2131,7,0,0,0
2131,12,0,0,0
2131,13,0,0,0
2131,35,0,0,0
2131,38,0,0,0
2131,40,0,0,0
2131,41,0,0,0
2131,47,0,0,0
2131,51,0,0,0
2132,3,0,0,0
2132,6,0,0,0
2132,10,0,0,0
2132,13,0,0,0
2132,16,1,0,0
2132,22,0,0,0
2132,34,0,0,0
2132,38,0,0,0
2132,40,0,0,0
2132,43,0,0,0
2132,46,0,0,0
2132,47,0,0,0
2132,48,0,0,0
2132,54,0,0,0
2133,6,0,0,0
2133,7,0,0,0
2133,9,0,0,0
2133,12,0,0,0
2133,27,0,0,0
2133,34,0,0,0
2133,36,0,0,0
2133,40,0,0,0
2133,41,0,0,0
2133,43,0,0,0
2133,44,0,0,0
2133,45,0,0,0
2133,46,0,0,0
2133,51,0,0,0
2134,3,0,0,0
2134,4,0,0,0
2134,7,0,0,0
2134,9,0,0,0
2134,16,1,0,0
2134,36,0,0,0
2134,38,0,0,0
2134,40,0,0,0
2134,43,0,0,0
2134,45,0,0,0
2134,47,0,0,0
2134,49,0,0,0
2134,54,0,0,0
2135,1,0,0,0
2135,11,0,0,0
2135,17,1,1,0
2135,23,0,0,0
2135,30,0,0,0
2135,38,0,0,0
2135,41,0,0,0
2135,44,0,0,0
2135,45,0,0,0
2135,53,0,0,0
2136,4,0,0,0
2136,6,0,0,0
2136,9,0,0,0
2136,12,0,0,0
2136,22,0,0,0
2136,38,0,0,0
2136,40,0,0,0
2136,44,0,0,0
2136,47,0,0,0
2136,52,0,0,0
2136,53,0,0,0
2137,9,0,0,0
2137,33,0,0,0
2137,34,0,0,0
2137,38,0,0,0
2137,40,0,0,0
2137,45,0,0,0
2137,46,0,0,0
2137,47,0,0,0
2137,48,0,0,0
2137,49,0,0,0
2137,51,0,0,0
2137,52,0,0,0
2138,7,0,0,0
2138,13,0,0,0
2138,22,0,0,0
2138,34,0,0,0
2138,39,0,0,0
2138,40,0,0,0
2138,45,0,0,0
2138,46,0,0,0
2138,47,0,0,0
2138,48,0,0,0
2138,54,0,0,0
2139,2,0,0,0
2139,4,0,0,0
2139,7,0,0,0
2139,9,0,0,0
2139,34,0,0,0
2139,36,0,0,0
2139,40,0,0,0
2139,44,0,0,0
2139,45,0,0,0
2139,46,0,0,0
2139,48,0,0,0
2139,49,0,0,0
2139,51,0,0,0
2139,54,0,0,0
2140,9,0,0,0
2140,10,0,0,0
2140,11,0,0,0
2140,31,0,0,0
2140,45,0,0,0
2140,48,0,0,0
2141,1,0,0,0
2141,4,0,0,0
2141,11,0,0,0
2141,13,0,0,0
2141,38,0,0,0
2141,41,0,0,0
2141,42,0,0,0
2141,43,0,0,0
2141,44,0,0,0
2141,49,0,0,0
2142,1,0,0,0
2142,4,0,0,0
2142,9,0,0,0
2142,11,0,0,0
2142,14,0,0,0
2142,17,1,1,0
2142,33,0,0,0
2142,38,0,0,0
2142,40,0,0,0
2142,42,0,0,0
2142,43,0,0,0
2142,44,0,0,0
2142,46,0,0,0
2142,49,0,0,0
2142,51,0,0,0
2142,52,0,0,0
2142,53,0,0,0
2143,1,0,0,0
2143,2,0,0,0
2143,6,0,0,0
2143,33,0,0,0
2143,36,0,0,0
2143,42,0,0,0
2143,43,0,0,0
2143,45,0,0,0
2143,47,0,0,0
2143,51,0,0,0
2143,53,0,0,0
2144,9,0,0,0
2144,36,0,0,0
2144,47,0,0,0
2144,48,0,0,0
2144,49,0,0,0
2144,53,0,0,0
2145,2,0,0,0
2145,7,0,0,0
2145,9,0,0,0
2145,11,0,0,0
2145,37,0,0,0
2145,38,0,0,0
2145,40,0,0,0
2145,44,0,0,0
2145,45,0,0,0
2145,47,0,0,0
2145,48,0,0,0
2146,1,0,0,0
2146,2,0,0,0
2146,12,0,0,0
2146,17,1,1,0
2146,27,0,0,0
2146,38,0,0,0
2146,44,0,0,0
2146,45,0,0,0
2146,54,0,0,0
2147,3,0,0,0
2147,38,0,0,0
2147,44,0,0,0
2147,45,0,0,0
2147,46,0,0,0
2147,49,0,0,0
2147,51,0,0,0
2147,52,0,0,0
2148,3,0,0,0
2148,7,0,0,0
2148,35,0,0,0
2148,41,0,0,0
2148,46,0,0,0
2148,48,0,0,0
2149,1,0,0,0
2149,3,0,0,0
2149,7,0,0,0
2149,19,0,0,0
2149,21,0,0,0
2149,34,0,0,0
2149,41,0,0,0
2149,45,0,0,0
2149,46,0,0,0
2150,1,0,0,0
2150,7,0,0,0
2150,9,0,0,0
2150,13,0,0,0
2150,22,0,0,0
2150,24,0,0,0
2150,36,0,0,0
2150,39,0,0,0
2150,43,0,0,0
2150,51,0,0,0
2151,1,0,0,0
2151,6,0,0,0
2151,9,0,0,0
2151,22,0,0,0
2151,23,0,0,0
2151,24,0,0,0
2151,33,0,0,0
2151,35,0,0,0
2151,38,0,0,0
2151,41,0,0,0
2151,44,0,0,0
2151,45,0,0,0
2151,47,0,0,0
2151,48,0,0,0
2151,52,0,0,0
2151,54,0,0,0
2152,2,0,0,0
2152,7,0,0,0
2152,16,1,0,0
2152,17,1,1,0
2152,22,0,0,0
2152,30,0,0,0
2152,38,0,0,0
2152,40,0,0,0
2152,43,0,0,0
2152,48,0,0,0
2152,54,0,0,0
2153,28,0,0,0
2153,35,0,0,0
2153,36,0,0,0
2153,38,0,0,0
2153,39,0,0,0
2153,40,0,0,0
2153,42,0,0,0
2153,45,0,0,0
2153,46,0,0,0
2153,47,0,0,0
2153,48,0,0,0
2154,1,0,0,0
2154,6,0,0,0
2154,9,0,0,0
2154,13,0,0,0
2154,16,1,0,0
2154,34,0,0,0
2154,36,0,0,0
2154,37,0,0,0
2154,38,0,0,0
2154,40,0,0,0
2154,41,0,0,0
2154,47,0,0,0
2154,48,0,0,0
2155,4,0,0,0
2155,6,0,0,0
2155,7,0,0,0
2155,34,0,0,0
2155,35,0,0,0
2155,36,0,0,0
2155,37,0,0,0
2155,38,0,0,0
2155,43,0,0,0
2155,46,0,0,0
2155,47,0,0,0
2155,48,0,0,0
2156,7,0,0,0
2156,9,0,0,0
2156,36,0,0,0
2156,38,0,0,0
2156,41,0,0,0
2156,43,0,0,0
2156,45,0,0,0
2157,9,0,0,0
2157,11,0,0,0
2157,13,0,0,0
2157,21,0,0,0
2157,35,0,0,0
2157,42,0,0,0
2157,45,0,0,0
2157,46,0,0,0
2157,52,0,0,0
2158,6,0,0,0
2158,7,0,0,0
2158,9,0,0,0
2158,11,0,0,0
2158,16,1,0,0
2158,34,0,0,0
2158,35,0,0,0
2158,36,0,0,0
2158,39,0,0,0
2158,42,0,0,0
2158,46,0,0,0
2158,48,0,0,0
2159,1,0,0,0
2159,2,0,0,0
2159,3,0,0,0
2159,4,0,0,0
2159,7,0,0,0
2159,22,0,0,0
2159,35,0,0,0
2159,40,0,0,0
2159,41,0,0,0
2159,44,0,0,0
2159,45,0,0,0
2159,48,0,0,0
2160,9,0,0,0
2160,13,0,0,0
2160,17,1,1,0
2160,21,0,0,0
2160,22,0,0,0
2160,25,0,0,0
2160,27,0,0,0
2160,34,0,0,0
2160,38,0,0,0
2160,40,0,0,0
2160,46,0,0,0
2160,48,0,0,0
2161,1,0,0,0
2161,4,0,0,0
2161,7,0,0,0
2161,34,0,0,0
2161,35,0,0,0
2161,37,0,0,0
2161,39,0,0,0
2161,46,0,0,0
2161,54,0,0,0
2162,13,0,0,0
2162,33,0,0,0
2162,36,0,0,0
2162,38,0,0,0
2162,42,0,0,0
2162,45,0,0,0
2162,48,0,0,0
2162,49,0,0,0
2162,51,0,0,0
2163,1,0,0,0
2163,6,0,0,0
2163,7,0,0,0
2163,9,0,0,0
2163,10,0,0,0
2163,13,0,0,0
2163,14,0,0,0
2163,36,0,0,0
2163,38,0,0,0
2163,40,0,0,0
2163,46,0,0,0
2163,47,0,0,0
2163,48,0,0,0
2164,1,0,0,0
2164,2,0,0,0
2164,4,0,0,0
2164,6,0,0,0
2164,13,0,0,0
2164,14,0,0,0
2164,22,0,0,0
2164,23,0,0,0
2164,43,0,0,0
2164,44,0,0,0
2164,46,0,0,0
2164,48,0,0,0
2165,3,0,0,0
2165,9,0,0,0
2165,11,0,0,0
2165,12,0,0,0
2165,13,0,0,0
2165,14,0,0,0
2165,33,0,0,0
2165,35,0,0,0
2165,43,0,0,0
2165,44,0,0,0
2165,46,0,0,0
2165,48,0,0,0
2165,51,0,0,0
2166,1,0,0,0
2166,4,0,0,0
2166,6,0,0,0
2166,9,0,0,0
2166,11,0,0,0
2166,33,0,0,0
2166,38,0,0,0
2166,40,0,0,0
2166,41,0,0,0
2166,43,0,0,0
2166,45,0,0,0
2166,46,0,0,0
2166,48,0,0,0
2166,51,0,0,0
2167,9,0,0,0
2167,12,0,0,0
2167,16,1,0,0
2167,17,1,1,0
2167,19,0,0,0
2167,34,0,0,0
2167,35,0,0,0
2167,38,0,0,0
2167,45,0,0,0
2167,46,0,0,0
2167,47,0,0,0
2167,53,0,0,0
2167,54,0,0,0
2168,1,0,0,0
2168,2,0,0,0
2168,6,0,0,0
2168,17,1,1,0
2168,21,0,0,0
2168,24,0,0,0
2168,35,0,0,0
2168,40,0,0,0
2168,42,0,0,0
2168,43,0,0,0
2168,44,0,0,0
2168,45,0,0,0
2168,53,0,0,0
2169,3,0,0,0
2169,9,0,0,0
2169,16,1,0,0
2169,17,1,1,0
2169,25,0,0,0
2169,27,0,0,0
2169,33,0,0,0
2169,34,0,0,0
2169,38,0,0,0
2169,42,0,0,0
2169,43,0,0,0
2169,44,0,0,0
2169,51,0,0,0
2170,3,0,0,0
2170,4,0,0,0
2170,35,0,0,0
2170,38,0,0,0
2170,41,0,0,0
2170,45,0,0,0
2170,46,0,0,0
2170,52,0,0,0
2171,1,0,0,0
2171,4,0,0,0
2171,7,0,0,0
2171,9,0,0,0
2171,11,0,0,0
2171,21,0,0,0
2171,25,0,0,0
2171,34,0,0,0
2171,38,0,0,0
2171,48,0,0,0
2171,54,0,0,0
2172,3,0,0,0
2172,6,0,0,0
2172,7,0,0,0
2172,10,0,0,0
2172,13,0,0,0
2172,35,0,0,0
2172,37,0,0,0
2172,42,0,0,0
2172,43,0,0,0
2172,44,0,0,0
2172,48,0,0,0
2172,49,0,0,0
2172,51,0,0,0
2172,52,0,0,0
2172,53,0,0,0
2172,54,0,0,0
2173,2,0,0,0
2173,3,0,0,0
2173,4,0,0,0
2173,9,0,0,0
2173,11,0,0,0
2173,14,0,0,0
2173,34,0,0,0
2173,36,0,0,0
2173,39,0,0,0
2173,40,0,0,0
2173,43,0,0,0
2173,45,0,0,0
2173,46,0,0,0
2173,47,0,0,0
2173,48,0,0,0
2173,52,0,0,0
2173,53,0,0,0
2174,1,0,0,0
2174,2,0,0,0
2174,3,0,0,0
2174,6,0,0,0
2174,7,0,0,0
2174,10,0,0,0
2174,13,0,0,0
2174,33,0,0,0
2174,36,0,0,0
2174,40,0,0,0
2174,43,0,0,0
2174,45,0,0,0
2174,48,0,0,0
2175,3,0,0,0
2175,6,0,0,0
2175,13,0,0,0
2175,33,0,0,0
2175,34,0,0,0
2175,35,0,0,0
2175,36,0,0,0
2175,38,0,0,0
2175,43,0,0,0
2175,44,0,0,0
2175,46,0,0,0
2175,48,0,0,0
2175,54,0,0,0
2176,7,0,0,0
2176,9,0,0,0
2176,11,0,0,0
2176,13,0,0,0
2176,17,1,1,0
2176,22,0,0,0
2176,34,0,0,0
2176,35,0,0,0
2176,36,0,0,0
2176,40,0,0,0
2176,43,0,0,0
2176,46,0,0,0
2176,47,0,0,0
2176,51,0,0,0
2177,3,0,0,0
2177,6,0,0,0
2177,7,0,0,0
2177,12,0,0,0
2177,13,0,0,0
2177,21,0,0,0
2177,22,0,0,0
2177,23,0,0,0
2177,36,0,0,0
2177,39,0,0,0
2177,42,0,0,0
2177,47,0,0,0
2178,1,0,0,0
2178,3,0,0,0
2178,6,0,0,0
2178,13,0,0,0
2178,22,0,0,0
2178,24,0,0,0
2178,25,0,0,0
2178,33,0,0,0
2178,46,0,0,0
2179,1,0,0,0
2179,3,0,0,0
2179,6,0,0,0
2179,7,0,0,0
2179,9,0,0,0
2179,13,0,0,0
2179,21,0,0,0
2179,36,0,0,0
2179,38,0,0,0
2179,43,0,0,0
2179,46,0,0,0
2179,47,0,0,0
2179,48,0,0,0
2179,54,0,0,0
2180,1,0,0,0
2180,6,0,0,0
2180,7,0,0,0
2180,9,0,0,0
2180,21,0,0,0
2180,24,0,0,0
2180,25,0,0,0
2180,36,0,0,0
2180,37,0,0,0
2180,38,0,0,0
2180,44,0,0,0
2180,45,0,0,0
2180,48,0,0,0
2181,9,0,0,0
2181,10,0,0,0
2181,11,0,0,0
2181,16,1,0,0
2181,23,0,0,0
2181,25,0,0,0
2181,26,0,0,0
2181,39,0,0,0
2181,44,0,0,0
2181,47,0,0,0
2181,51,0,0,0
2181,52,0,0,0
2182,2,0,0,0
2182,3,0,0,0
2182,4,0,0,0
2182,6,0,0,0
2182,7,0,0,0
2182,10,0,0,0
2182,11,0,0,0
2182,21,0,0,0
2182,24,0,0,0
2182,25,0,0,0
2182,35,0,0,0
2182,36,0,0,0
2182,38,0,0,0
2182,40,0,0,0
2182,41,0,0,0
2182,48,0,0,0
2182,51,0,0,0
2182,53,0,0,0
2183,3,0,0,0
2183,6,0,0,0
2183,7,0,0,0
2183,13,0,0,0
2183,24,0,0,0
2183,39,0,0,0
2183,40,0,0,0
2183,41,0,0,0
2183,42,0,0,0
2183,44,0,0,0
2183,49,0,0,0
2183,51,0,0,0
2184,1,0,0,0
2184,7,0,0,0
2184,9,0,0,0
2184,39,0,0,0
2184,46,0,0,0
2184,47,0,0,0
2184,48,0,0,0
2184,52,0,0,0
2184,54,0,0,0
